model,seed,subject,source_session,target_session,direction,status
eegnet,0,sub-017,ses-02,ses-03,ses-02->ses-03,ok
eegnet,1,sub-017,ses-02,ses-03,ses-02->ses-03,ok
eegnet,2,sub-017,ses-02,ses-03,ses-02->ses-03,ok
eegnet,3,sub-017,ses-02,ses-03,ses-02->ses-03,ok
eegnet,4,sub-017,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,0,sub-017,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,1,sub-017,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,2,sub-017,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,3,sub-017,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,4,sub-017,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,0,sub-017,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,1,sub-017,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,2,sub-017,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,3,sub-017,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,4,sub-017,ses-02,ses-03,ses-02->ses-03,ok
eegnet,0,sub-017,ses-03,ses-01,ses-03->ses-01,ok
eegnet,1,sub-017,ses-03,ses-01,ses-03->ses-01,ok
eegnet,2,sub-017,ses-03,ses-01,ses-03->ses-01,ok
eegnet,3,sub-017,ses-03,ses-01,ses-03->ses-01,ok
eegnet,4,sub-017,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,0,sub-017,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,1,sub-017,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,2,sub-017,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,3,sub-017,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,4,sub-017,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,0,sub-017,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,1,sub-017,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,2,sub-017,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,3,sub-017,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,4,sub-017,ses-03,ses-01,ses-03->ses-01,ok
eegnet,0,sub-017,ses-03,ses-02,ses-03->ses-02,ok
eegnet,1,sub-017,ses-03,ses-02,ses-03->ses-02,ok
eegnet,2,sub-017,ses-03,ses-02,ses-03->ses-02,ok
eegnet,3,sub-017,ses-03,ses-02,ses-03->ses-02,ok
eegnet,4,sub-017,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,0,sub-017,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,1,sub-017,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,2,sub-017,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,3,sub-017,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,4,sub-017,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,0,sub-017,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,1,sub-017,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,2,sub-017,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,3,sub-017,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,4,sub-017,ses-03,ses-02,ses-03->ses-02,ok
eegnet,0,sub-018,ses-01,ses-02,ses-01->ses-02,ok
eegnet,1,sub-018,ses-01,ses-02,ses-01->ses-02,ok
eegnet,2,sub-018,ses-01,ses-02,ses-01->ses-02,ok
eegnet,3,sub-018,ses-01,ses-02,ses-01->ses-02,ok
eegnet,4,sub-018,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,0,sub-018,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,1,sub-018,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,2,sub-018,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,3,sub-018,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,4,sub-018,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,0,sub-018,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,1,sub-018,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,2,sub-018,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,3,sub-018,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,4,sub-018,ses-01,ses-02,ses-01->ses-02,ok
eegnet,0,sub-018,ses-01,ses-03,ses-01->ses-03,ok
eegnet,1,sub-018,ses-01,ses-03,ses-01->ses-03,ok
eegnet,2,sub-018,ses-01,ses-03,ses-01->ses-03,ok
eegnet,3,sub-018,ses-01,ses-03,ses-01->ses-03,ok
eegnet,4,sub-018,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,0,sub-018,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,1,sub-018,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,2,sub-018,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,3,sub-018,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,4,sub-018,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,0,sub-018,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,1,sub-018,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,2,sub-018,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,3,sub-018,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,4,sub-018,ses-01,ses-03,ses-01->ses-03,ok
eegnet,0,sub-018,ses-02,ses-01,ses-02->ses-01,ok
eegnet,1,sub-018,ses-02,ses-01,ses-02->ses-01,ok
eegnet,2,sub-018,ses-02,ses-01,ses-02->ses-01,ok
eegnet,3,sub-018,ses-02,ses-01,ses-02->ses-01,ok
eegnet,4,sub-018,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,0,sub-018,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,1,sub-018,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,2,sub-018,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,3,sub-018,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,4,sub-018,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,0,sub-018,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,1,sub-018,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,2,sub-018,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,3,sub-018,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,4,sub-018,ses-02,ses-01,ses-02->ses-01,ok
eegnet,0,sub-018,ses-02,ses-03,ses-02->ses-03,ok
eegnet,1,sub-018,ses-02,ses-03,ses-02->ses-03,ok
eegnet,2,sub-018,ses-02,ses-03,ses-02->ses-03,ok
eegnet,3,sub-018,ses-02,ses-03,ses-02->ses-03,ok
eegnet,4,sub-018,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,0,sub-018,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,1,sub-018,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,2,sub-018,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,3,sub-018,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,4,sub-018,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,0,sub-018,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,1,sub-018,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,2,sub-018,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,3,sub-018,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,4,sub-018,ses-02,ses-03,ses-02->ses-03,ok
eegnet,0,sub-018,ses-03,ses-01,ses-03->ses-01,ok
eegnet,1,sub-018,ses-03,ses-01,ses-03->ses-01,ok
eegnet,2,sub-018,ses-03,ses-01,ses-03->ses-01,ok
eegnet,3,sub-018,ses-03,ses-01,ses-03->ses-01,ok
eegnet,4,sub-018,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,0,sub-018,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,1,sub-018,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,2,sub-018,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,3,sub-018,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,4,sub-018,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,0,sub-018,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,1,sub-018,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,2,sub-018,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,3,sub-018,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,4,sub-018,ses-03,ses-01,ses-03->ses-01,ok
eegnet,0,sub-018,ses-03,ses-02,ses-03->ses-02,ok
eegnet,1,sub-018,ses-03,ses-02,ses-03->ses-02,ok
eegnet,2,sub-018,ses-03,ses-02,ses-03->ses-02,ok
eegnet,3,sub-018,ses-03,ses-02,ses-03->ses-02,ok
eegnet,4,sub-018,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,0,sub-018,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,1,sub-018,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,2,sub-018,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,3,sub-018,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,4,sub-018,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,0,sub-018,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,1,sub-018,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,2,sub-018,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,3,sub-018,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,4,sub-018,ses-03,ses-02,ses-03->ses-02,ok
eegnet,0,sub-019,ses-01,ses-02,ses-01->ses-02,ok
eegnet,1,sub-019,ses-01,ses-02,ses-01->ses-02,ok
eegnet,2,sub-019,ses-01,ses-02,ses-01->ses-02,ok
eegnet,3,sub-019,ses-01,ses-02,ses-01->ses-02,ok
eegnet,4,sub-019,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,0,sub-019,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,1,sub-019,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,2,sub-019,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,3,sub-019,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,4,sub-019,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,0,sub-019,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,1,sub-019,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,2,sub-019,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,3,sub-019,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,4,sub-019,ses-01,ses-02,ses-01->ses-02,ok
eegnet,0,sub-019,ses-01,ses-03,ses-01->ses-03,ok
eegnet,1,sub-019,ses-01,ses-03,ses-01->ses-03,ok
eegnet,2,sub-019,ses-01,ses-03,ses-01->ses-03,ok
eegnet,3,sub-019,ses-01,ses-03,ses-01->ses-03,ok
eegnet,4,sub-019,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,0,sub-019,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,1,sub-019,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,2,sub-019,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,3,sub-019,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,4,sub-019,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,0,sub-019,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,1,sub-019,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,2,sub-019,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,3,sub-019,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,4,sub-019,ses-01,ses-03,ses-01->ses-03,ok
eegnet,0,sub-019,ses-02,ses-01,ses-02->ses-01,ok
eegnet,1,sub-019,ses-02,ses-01,ses-02->ses-01,ok
eegnet,2,sub-019,ses-02,ses-01,ses-02->ses-01,ok
eegnet,3,sub-019,ses-02,ses-01,ses-02->ses-01,ok
eegnet,4,sub-019,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,0,sub-019,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,1,sub-019,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,2,sub-019,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,3,sub-019,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,4,sub-019,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,0,sub-019,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,1,sub-019,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,2,sub-019,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,3,sub-019,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,4,sub-019,ses-02,ses-01,ses-02->ses-01,ok
eegnet,0,sub-019,ses-02,ses-03,ses-02->ses-03,ok
eegnet,1,sub-019,ses-02,ses-03,ses-02->ses-03,ok
eegnet,2,sub-019,ses-02,ses-03,ses-02->ses-03,ok
eegnet,3,sub-019,ses-02,ses-03,ses-02->ses-03,ok
eegnet,4,sub-019,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,0,sub-019,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,1,sub-019,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,2,sub-019,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,3,sub-019,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,4,sub-019,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,0,sub-019,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,1,sub-019,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,2,sub-019,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,3,sub-019,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,4,sub-019,ses-02,ses-03,ses-02->ses-03,ok
eegnet,0,sub-019,ses-03,ses-01,ses-03->ses-01,ok
eegnet,1,sub-019,ses-03,ses-01,ses-03->ses-01,ok
eegnet,2,sub-019,ses-03,ses-01,ses-03->ses-01,ok
eegnet,3,sub-019,ses-03,ses-01,ses-03->ses-01,ok
eegnet,4,sub-019,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,0,sub-019,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,1,sub-019,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,2,sub-019,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,3,sub-019,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,4,sub-019,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,0,sub-019,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,1,sub-019,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,2,sub-019,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,3,sub-019,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,4,sub-019,ses-03,ses-01,ses-03->ses-01,ok
eegnet,0,sub-019,ses-03,ses-02,ses-03->ses-02,ok
eegnet,1,sub-019,ses-03,ses-02,ses-03->ses-02,ok
eegnet,2,sub-019,ses-03,ses-02,ses-03->ses-02,ok
eegnet,3,sub-019,ses-03,ses-02,ses-03->ses-02,ok
eegnet,4,sub-019,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,0,sub-019,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,1,sub-019,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,2,sub-019,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,3,sub-019,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,4,sub-019,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,0,sub-019,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,1,sub-019,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,2,sub-019,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,3,sub-019,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,4,sub-019,ses-03,ses-02,ses-03->ses-02,ok
eegnet,0,sub-020,ses-01,ses-02,ses-01->ses-02,ok
eegnet,1,sub-020,ses-01,ses-02,ses-01->ses-02,ok
eegnet,2,sub-020,ses-01,ses-02,ses-01->ses-02,ok
eegnet,3,sub-020,ses-01,ses-02,ses-01->ses-02,ok
eegnet,4,sub-020,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,0,sub-020,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,1,sub-020,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,2,sub-020,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,3,sub-020,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,4,sub-020,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,0,sub-020,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,1,sub-020,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,2,sub-020,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,3,sub-020,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,4,sub-020,ses-01,ses-02,ses-01->ses-02,ok
eegnet,0,sub-020,ses-01,ses-03,ses-01->ses-03,ok
eegnet,1,sub-020,ses-01,ses-03,ses-01->ses-03,ok
eegnet,2,sub-020,ses-01,ses-03,ses-01->ses-03,ok
eegnet,3,sub-020,ses-01,ses-03,ses-01->ses-03,ok
eegnet,4,sub-020,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,0,sub-020,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,1,sub-020,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,2,sub-020,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,3,sub-020,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,4,sub-020,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,0,sub-020,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,1,sub-020,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,2,sub-020,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,3,sub-020,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,4,sub-020,ses-01,ses-03,ses-01->ses-03,ok
eegnet,0,sub-020,ses-02,ses-01,ses-02->ses-01,ok
eegnet,1,sub-020,ses-02,ses-01,ses-02->ses-01,ok
eegnet,2,sub-020,ses-02,ses-01,ses-02->ses-01,ok
eegnet,3,sub-020,ses-02,ses-01,ses-02->ses-01,ok
eegnet,4,sub-020,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,0,sub-020,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,1,sub-020,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,2,sub-020,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,3,sub-020,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,4,sub-020,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,0,sub-020,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,1,sub-020,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,2,sub-020,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,3,sub-020,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,4,sub-020,ses-02,ses-01,ses-02->ses-01,ok
eegnet,0,sub-020,ses-02,ses-03,ses-02->ses-03,ok
eegnet,1,sub-020,ses-02,ses-03,ses-02->ses-03,ok
eegnet,2,sub-020,ses-02,ses-03,ses-02->ses-03,ok
eegnet,3,sub-020,ses-02,ses-03,ses-02->ses-03,ok
eegnet,4,sub-020,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,0,sub-020,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,1,sub-020,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,2,sub-020,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,3,sub-020,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,4,sub-020,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,0,sub-020,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,1,sub-020,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,2,sub-020,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,3,sub-020,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,4,sub-020,ses-02,ses-03,ses-02->ses-03,ok
eegnet,0,sub-020,ses-03,ses-01,ses-03->ses-01,ok
eegnet,1,sub-020,ses-03,ses-01,ses-03->ses-01,ok
eegnet,2,sub-020,ses-03,ses-01,ses-03->ses-01,ok
eegnet,3,sub-020,ses-03,ses-01,ses-03->ses-01,ok
eegnet,4,sub-020,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,0,sub-020,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,1,sub-020,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,2,sub-020,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,3,sub-020,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,4,sub-020,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,0,sub-020,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,1,sub-020,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,2,sub-020,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,3,sub-020,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,4,sub-020,ses-03,ses-01,ses-03->ses-01,ok
eegnet,0,sub-020,ses-03,ses-02,ses-03->ses-02,ok
eegnet,1,sub-020,ses-03,ses-02,ses-03->ses-02,ok
eegnet,2,sub-020,ses-03,ses-02,ses-03->ses-02,ok
eegnet,3,sub-020,ses-03,ses-02,ses-03->ses-02,ok
eegnet,4,sub-020,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,0,sub-020,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,1,sub-020,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,2,sub-020,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,3,sub-020,ses-03,ses-02,ses-03->ses-02,ok
deepconvnet,4,sub-020,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,0,sub-020,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,1,sub-020,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,2,sub-020,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,3,sub-020,ses-03,ses-02,ses-03->ses-02,ok
fbcnet,4,sub-020,ses-03,ses-02,ses-03->ses-02,ok
eegnet,0,sub-021,ses-01,ses-02,ses-01->ses-02,ok
eegnet,1,sub-021,ses-01,ses-02,ses-01->ses-02,ok
eegnet,2,sub-021,ses-01,ses-02,ses-01->ses-02,ok
eegnet,3,sub-021,ses-01,ses-02,ses-01->ses-02,ok
eegnet,4,sub-021,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,0,sub-021,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,1,sub-021,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,2,sub-021,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,3,sub-021,ses-01,ses-02,ses-01->ses-02,ok
deepconvnet,4,sub-021,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,0,sub-021,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,1,sub-021,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,2,sub-021,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,3,sub-021,ses-01,ses-02,ses-01->ses-02,ok
fbcnet,4,sub-021,ses-01,ses-02,ses-01->ses-02,ok
eegnet,0,sub-021,ses-01,ses-03,ses-01->ses-03,ok
eegnet,1,sub-021,ses-01,ses-03,ses-01->ses-03,ok
eegnet,2,sub-021,ses-01,ses-03,ses-01->ses-03,ok
eegnet,3,sub-021,ses-01,ses-03,ses-01->ses-03,ok
eegnet,4,sub-021,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,0,sub-021,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,1,sub-021,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,2,sub-021,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,3,sub-021,ses-01,ses-03,ses-01->ses-03,ok
deepconvnet,4,sub-021,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,0,sub-021,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,1,sub-021,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,2,sub-021,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,3,sub-021,ses-01,ses-03,ses-01->ses-03,ok
fbcnet,4,sub-021,ses-01,ses-03,ses-01->ses-03,ok
eegnet,0,sub-021,ses-02,ses-01,ses-02->ses-01,ok
eegnet,1,sub-021,ses-02,ses-01,ses-02->ses-01,ok
eegnet,2,sub-021,ses-02,ses-01,ses-02->ses-01,ok
eegnet,3,sub-021,ses-02,ses-01,ses-02->ses-01,ok
eegnet,4,sub-021,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,0,sub-021,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,1,sub-021,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,2,sub-021,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,3,sub-021,ses-02,ses-01,ses-02->ses-01,ok
deepconvnet,4,sub-021,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,0,sub-021,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,1,sub-021,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,2,sub-021,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,3,sub-021,ses-02,ses-01,ses-02->ses-01,ok
fbcnet,4,sub-021,ses-02,ses-01,ses-02->ses-01,ok
eegnet,0,sub-021,ses-02,ses-03,ses-02->ses-03,ok
eegnet,1,sub-021,ses-02,ses-03,ses-02->ses-03,ok
eegnet,2,sub-021,ses-02,ses-03,ses-02->ses-03,ok
eegnet,3,sub-021,ses-02,ses-03,ses-02->ses-03,ok
eegnet,4,sub-021,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,0,sub-021,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,1,sub-021,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,2,sub-021,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,3,sub-021,ses-02,ses-03,ses-02->ses-03,ok
deepconvnet,4,sub-021,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,0,sub-021,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,1,sub-021,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,2,sub-021,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,3,sub-021,ses-02,ses-03,ses-02->ses-03,ok
fbcnet,4,sub-021,ses-02,ses-03,ses-02->ses-03,ok
eegnet,0,sub-021,ses-03,ses-01,ses-03->ses-01,ok
eegnet,1,sub-021,ses-03,ses-01,ses-03->ses-01,ok
eegnet,2,sub-021,ses-03,ses-01,ses-03->ses-01,ok
eegnet,3,sub-021,ses-03,ses-01,ses-03->ses-01,ok
eegnet,4,sub-021,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,0,sub-021,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,1,sub-021,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,2,sub-021,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,3,sub-021,ses-03,ses-01,ses-03->ses-01,ok
deepconvnet,4,sub-021,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,0,sub-021,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,1,sub-021,ses-03,ses-01,ses-03->ses-01,ok
fbcnet,2,sub-021,ses-03,ses-01,ses-03->ses-01,ok
